table,column,data_type,is_nullable,column_default
marketplace_vendors,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_vendors,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_vendors,trust_last_computed_at,timestamp with time zone,YES,""
marketplace_vendors,seller_tier,text,NO,"'launch'::text"
marketplace_vendors,tier_changed_at,timestamp with time zone,YES,""
marketplace_wishlists,id,uuid,NO,"gen_random_uuid()"
marketplace_wishlists,user_id,uuid,YES,""
marketplace_wishlists,normalized_email,text,YES,""
marketplace_wishlists,product_id,uuid,YES,""
marketplace_wishlists,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
notification_delivery_log,id,uuid,NO,"gen_random_uuid()"
notification_delivery_log,user_id,uuid,NO,""
notification_delivery_log,notification_id,uuid,YES,""
notification_delivery_log,channel,text,NO,""
notification_delivery_log,provider,text,NO,""
notification_delivery_log,status,text,NO,""
notification_delivery_log,provider_message_id,text,YES,""
notification_delivery_log,error_code,text,YES,""
notification_delivery_log,error_message,text,YES,""
notification_delivery_log,division,text,YES,""
notification_delivery_log,category,text,YES,""
notification_delivery_log,event_name,text,YES,""
notification_delivery_log,metadata,jsonb,NO,"'{}'::jsonb"
notification_delivery_log,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
notification_delivery_log,archived_at,timestamp with time zone,YES,""
notification_delivery_log,archive_reason,text,YES,""
notification_delivery_log,retention_hold_until,timestamp with time zone,YES,""
notification_delivery_log,legal_hold_reason,text,YES,""
notification_delivery_log,publisher,text,YES,""
notification_delivery_log,actor_user_id,uuid,YES,""
notification_delivery_log,request_id,text,YES,""
notification_delivery_log,purged_at,timestamp with time zone,YES,""
order_items,id,uuid,NO,"uuid_generate_v4()"
order_items,order_id,uuid,NO,""
order_items,item_name,text,NO,""
order_items,quantity,integer,NO,"1"
order_items,unit_price_ngn,integer,NO,"800"
order_items,stain_level,text,YES,"'none'::text"
order_items,express,boolean,NO,"false"
order_items,line_total_ngn,integer,NO,"0"
order_status_history,id,uuid,NO,"uuid_generate_v4()"
order_status_history,order_id,uuid,NO,""
order_status_history,status,text,NO,""
order_status_history,changed_by,uuid,YES,""
order_status_history,note,text,YES,""
order_status_history,created_at,timestamp with time zone,NO,"now()"
orders,id,uuid,NO,"uuid_generate_v4()"
orders,customer_id,uuid,YES,""
orders,pickup_address_id,uuid,YES,""
orders,delivery_address_id,uuid,YES,""
orders,status,text,NO,"'booked'::text"
orders,pickup_time,timestamp with time zone,YES,""
orders,delivery_time,timestamp with time zone,YES,""
orders,subtotal_ngn,integer,NO,"0"
orders,delivery_fee_ngn,integer,NO,"0"
orders,total_ngn,integer,NO,"0"
orders,notes,text,YES,""
orders,created_at,timestamp with time zone,NO,"now()"
orders,guest_name,text,YES,""
orders,guest_phone,text,YES,""
orders,guest_pickup_address,text,YES,""
orders,pickup_address,text,YES,""
orders,status_updated_at,timestamp with time zone,NO,"now()"
orders,assigned_rider_id,uuid,YES,""
owner_profiles,user_id,uuid,NO,""
owner_profiles,email,text,YES,""
owner_profiles,full_name,text,YES,""
owner_profiles,role,text,NO,"'owner'::text"
owner_profiles,is_active,boolean,NO,"true"
owner_profiles,created_at,timestamp with time zone,NO,"now()"
owner_profiles,updated_at,timestamp with time zone,NO,"now()"
platform_countries,id,uuid,NO,"gen_random_uuid()"
platform_countries,code,text,NO,""
platform_countries,name,text,NO,""
platform_countries,currency_code,text,NO,"'NGN'::text"
platform_countries,currency_symbol,text,NO,"'₦'::text"
platform_countries,phone_prefix,text,YES,""
platform_countries,timezone,text,NO,"'Africa/Lagos'::text"
platform_countries,locale,text,NO,"'en-NG'::text"
platform_countries,is_active,boolean,NO,"true"
platform_countries,is_primary,boolean,NO,"false"
platform_countries,metadata,jsonb,YES,"'{}'::jsonb"
platform_countries,created_at,timestamp with time zone,NO,"now()"
platform_moderation_queue,id,uuid,NO,"gen_random_uuid()"
platform_moderation_queue,division,text,NO,""
platform_moderation_queue,entity_type,text,NO,""
platform_moderation_queue,entity_id,uuid,NO,""
platform_moderation_queue,content_snapshot,text,YES,""
platform_moderation_queue,reason,text,NO,""
platform_moderation_queue,severity,text,NO,"'medium'::text"
platform_moderation_queue,status,text,NO,"'pending'::text"
platform_moderation_queue,flagged_by,text,YES,"'system'::text"
platform_moderation_queue,flagged_by_user_id,uuid,YES,""
platform_moderation_queue,assigned_to,uuid,YES,""
platform_moderation_queue,reviewed_by,uuid,YES,""
platform_moderation_queue,review_action,text,YES,""
platform_moderation_queue,review_notes,text,YES,""
platform_moderation_queue,metadata,jsonb,YES,"'{}'::jsonb"
platform_moderation_queue,created_at,timestamp with time zone,NO,"now()"
platform_moderation_queue,resolved_at,timestamp with time zone,YES,""
pricing_override_events,id,uuid,NO,"gen_random_uuid()"
pricing_override_events,division,text,NO,"'shared'::text"
pricing_override_events,event_type,text,NO,""
pricing_override_events,actor_user_id,uuid,YES,""
pricing_override_events,actor_email,text,YES,""
pricing_override_events,quote_id,uuid,YES,""
pricing_override_events,subject_type,text,YES,""
pricing_override_events,subject_id,text,YES,""
pricing_override_events,reason,text,YES,""
pricing_override_events,before,jsonb,NO,"'{}'::jsonb"
pricing_override_events,after,jsonb,NO,"'{}'::jsonb"
pricing_override_events,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
pricing_override_events,archived_at,timestamp with time zone,YES,""
pricing_override_events,archive_reason,text,YES,""
pricing_override_events,retention_hold_until,timestamp with time zone,YES,""
pricing_override_events,legal_hold_reason,text,YES,""
pricing_quotes,id,uuid,NO,"gen_random_uuid()"
pricing_quotes,quote_key,text,NO,""
pricing_quotes,division,text,NO,""
pricing_quotes,subject_type,text,NO,""
pricing_quotes,subject_id,text,YES,""
pricing_quotes,currency,text,NO,"'NGN'::text"
pricing_quotes,rule_book_key,text,YES,""
pricing_quotes,rule_version,text,YES,""
pricing_quotes,input,jsonb,NO,"'{}'::jsonb"
pricing_quotes,breakdown,jsonb,NO,"'{}'::jsonb"
pricing_quotes,total,integer,NO,"0"
pricing_quotes,status,text,NO,"'quoted'::text"
pricing_quotes,created_by,uuid,YES,""
pricing_quotes,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
pricing_quotes,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
pricing_quotes,display_currency,text,NO,"'NGN'::text"
pricing_quotes,settlement_currency,text,NO,"'NGN'::text"
pricing_quotes,exchange_rate,numeric,NO,"1"
pricing_quotes,exchange_rate_source,text,NO,"'none'::text"
pricing_quotes,exchange_rate_at,timestamp with time zone,YES,""
pricing_quotes,is_approximate_display,boolean,NO,"false"
pricing_quotes,archived_at,timestamp with time zone,YES,""
pricing_quotes,archive_reason,text,YES,""
pricing_quotes,retention_hold_until,timestamp with time zone,YES,""
pricing_quotes,legal_hold_reason,text,YES,""
pricing_rule_books,id,uuid,NO,"gen_random_uuid()"
pricing_rule_books,rule_book_key,text,NO,""
pricing_rule_books,label,text,NO,""
pricing_rule_books,description,text,YES,""
pricing_rule_books,division,text,NO,"'shared'::text"
pricing_rule_books,currency,text,NO,"'NGN'::text"
pricing_rule_books,status,text,NO,"'active'::text"
pricing_rule_books,version,text,NO,""
pricing_rule_books,rules,jsonb,NO,"'{}'::jsonb"
pricing_rule_books,effective_from,timestamp with time zone,NO,"timezone('utc'::text, now())"
pricing_rule_books,effective_to,timestamp with time zone,YES,""
pricing_rule_books,created_by,uuid,YES,""
pricing_rule_books,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
pricing_rule_books,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
pricing_rules,id,bigint,NO,""
pricing_rules,item_name,text,NO,""
pricing_rules,base_price_ngn,integer,NO,"800"
pricing_rules,heavy_stain_extra_ngn,integer,NO,"500"
pricing_rules,express_extra_ngn,integer,NO,"500"
pricing_rules,is_active,boolean,NO,"true"
pricing_rules,created_at,timestamp with time zone,NO,"now()"
profiles,id,uuid,NO,""
profiles,full_name,text,YES,""
profiles,phone,text,YES,""
profiles,role,text,NO,""
profiles,created_at,timestamp with time zone,NO,"now()"
profiles,wallet_balance_ngn,integer,NO,"0"
profiles,is_active,boolean,NO,"true"
profiles,updated_at,timestamp with time zone,NO,"now()"
profiles,is_frozen,boolean,NO,"false"
profiles,frozen_at,timestamp with time zone,YES,""
profiles,frozen_reason,text,YES,""
profiles,forced_signout_at,timestamp with time zone,YES,""
profiles,disabled_reason,text,YES,""
profiles,force_signout_at,timestamp with time zone,YES,""
profiles,force_reauth_after,timestamp with time zone,YES,""
profiles,avatar_url,text,YES,""
profiles,archived_at,timestamp with time zone,YES,""
profiles,archive_reason,text,YES,""
profiles,deleted_at,timestamp with time zone,YES,""
profiles,deleted_reason,text,YES,""
profiles,retention_hold_until,timestamp with time zone,YES,""
profiles,legal_hold_reason,text,YES,""
property_agents,id,uuid,NO,"gen_random_uuid()"
property_agents,slug,text,NO,""
property_agents,name,text,NO,""
property_agents,label,text,NO,""
property_agents,phone,text,YES,""
property_agents,whatsapp,text,YES,""
property_agents,email,text,NO,""
property_agents,photo_url,text,YES,""
property_agents,territories,ARRAY,NO,"'{}'::text[]"
property_agents,badges,ARRAY,NO,"'{}'::text[]"
property_agents,bio,text,NO,"''::text"
property_agents,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_agents,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_amenities,id,uuid,NO,"gen_random_uuid()"
property_amenities,listing_id,uuid,NO,""
property_amenities,label,text,NO,""
property_amenities,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_featured_campaigns,id,uuid,NO,"gen_random_uuid()"
property_featured_campaigns,slug,text,NO,""
property_featured_campaigns,surface,text,NO,""
property_featured_campaigns,title,text,NO,""
property_featured_campaigns,description,text,NO,"''::text"
property_featured_campaigns,cta_label,text,NO,""
property_featured_campaigns,cta_href,text,NO,""
property_featured_campaigns,accent,text,YES,""
property_featured_campaigns,listing_ids,ARRAY,NO,"'{}'::text[]"
property_featured_campaigns,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_featured_campaigns,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_inquiries,id,uuid,NO,"gen_random_uuid()"
property_inquiries,listing_id,uuid,NO,""
property_inquiries,user_id,uuid,YES,""
property_inquiries,normalized_email,text,YES,""
property_inquiries,name,text,NO,""
property_inquiries,email,text,NO,""
property_inquiries,phone,text,YES,""
property_inquiries,message,text,NO,"''::text"
property_inquiries,status,text,NO,"'new'::text"
property_inquiries,assigned_agent_id,uuid,YES,""
property_inquiries,source,text,NO,"'property_platform'::text"
property_inquiries,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_inquiries,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_listing_applications,id,uuid,NO,"gen_random_uuid()"
property_listing_applications,listing_id,uuid,NO,""
property_listing_applications,user_id,uuid,YES,""
property_listing_applications,normalized_email,text,YES,""
property_listing_applications,applicant_name,text,NO,""
property_listing_applications,company_name,text,YES,""
property_listing_applications,phone,text,YES,""
property_listing_applications,email,text,NO,""
property_listing_applications,verification_docs,jsonb,NO,"'[]'::jsonb"
property_listing_applications,status,text,NO,"'submitted'::text"
property_listing_applications,review_note,text,YES,""
property_listing_applications,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_listing_applications,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_listing_media,id,uuid,NO,"gen_random_uuid()"
property_listing_media,listing_id,uuid,NO,""
property_listing_media,media_url,text,NO,""
property_listing_media,media_kind,text,NO,"'image'::text"
property_listing_media,sort_order,integer,NO,"0"
property_listing_media,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_listings,id,uuid,NO,"gen_random_uuid()"
property_listings,slug,text,NO,""
property_listings,title,text,NO,""
property_listings,summary,text,NO,"''::text"
property_listings,description,text,NO,"''::text"
property_listings,kind,text,NO,""
property_listings,status,text,NO,"'draft'::text"
property_listings,visibility,text,NO,"'private'::text"
property_listings,location_slug,text,NO,""
property_listings,location_label,text,NO,""
property_listings,district,text,NO,"''::text"
property_listings,address_line,text,NO,"''::text"
property_listings,price,numeric,NO,"0"
property_listings,currency,text,NO,"'NGN'::text"
property_listings,price_interval,text,NO,"'per year'::text"
property_listings,bedrooms,integer,YES,""
property_listings,bathrooms,integer,YES,""
property_listings,size_sqm,integer,YES,""
property_listings,parking_spaces,integer,YES,""
property_listings,furnished,boolean,NO,"false"
property_listings,pet_friendly,boolean,NO,"false"
property_listings,shortlet_ready,boolean,NO,"false"
property_listings,managed_by_henryco,boolean,NO,"false"
property_listings,featured,boolean,NO,"false"
property_listings,promoted,boolean,NO,"false"
property_listings,hero_image,text,YES,""
property_listings,gallery,ARRAY,NO,"'{}'::text[]"
property_listings,floor_plan_url,text,YES,""
property_listings,amenities,ARRAY,NO,"'{}'::text[]"
property_listings,trust_badges,ARRAY,NO,"'{}'::text[]"
property_listings,headline_metrics,ARRAY,NO,"'{}'::text[]"
property_listings,verification_notes,ARRAY,NO,"'{}'::text[]"
property_listings,available_from,timestamp with time zone,YES,""
property_listings,available_now,boolean,NO,"false"
property_listings,owner_user_id,uuid,YES,""
property_listings,normalized_email,text,YES,""
property_listings,owner_name,text,YES,""
property_listings,owner_phone,text,YES,""
property_listings,owner_email,text,YES,""
property_listings,agent_id,uuid,YES,""
property_listings,listed_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_listings,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_listings,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
property_managed_records,id,uuid,NO,"gen_random_uuid()"
